time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,0.3116952657695354,1.3998723638115427,15.605181103687121,0.1570662894229793,6.243969105189354,0.0,0.4380817949263691,1.9213966908450508,4.05779472738376,0.04059050645610059,-0.02984467541654057,0.0,420.9711810342782,419.71786206600433,420.81128803835855,420.02548548558013
2.4200000000000017,0.32055327036072745,1.4386786879766775,15.686810197516099,0.15787852292756455,6.243389815909088,0.0,0.44771866419283296,1.9592357256684532,4.105114655513925,0.03967031575509243,-0.023911004029372202,0.0,468.46516225127334,469.84717411116867,469.8848776221123,469.67156357575834
2.4400000000000017,0.32958637533583657,1.4781682296053356,15.768912820377338,0.15868990717651865,6.242915463500314,0.0,0.45559183331807823,1.9897184371973613,4.105147630610017,0.04566663693594478,-0.02669225260304226,0.0,426.0572179259729,425.34307687888685,424.2902707326127,425.83293036623706
2.4600000000000017,0.3387796479406946,1.5182756698917328,15.851059394412582,0.15961925293081158,6.242420871203809,0.0,0.4637354271677255,2.021025591442359,4.109509772914416,0.051325791567808005,-0.03555258618102211,0.0,431.03882528911606,428.7861709281433,428.81676890686674,430.257991048005
2.4800000000000018,0.34814572100318975,1.5590456345805954,15.933509299096988,0.16069881817913956,6.2417150213782815,0.0,0.47287187908179357,2.0559708774439076,4.135480695526095,0.04102536274455083,-0.03232709456166796,0.0,450.0960303643487,450.87801892628966,451.84392858676995,449.3472325109464
2.5000000000000018,0.3576971345690011,1.6005205797667486,16.01650287819839,0.1615429575771472,6.241070275322873,0.0,0.48226947749934235,2.0915236411714084,4.163877214614373,0.034150460110031415,-0.0342222651732763,0.0,453.11439011802946,452.65667752104355,454.1567156604314,452.50012550735954
2.520000000000002,0.36742336094792133,1.6426524422733424,16.099722316296987,0.16223545188177457,6.240405140865796,0.0,0.4903531603926844,2.1216626094879776,4.158066595245263,0.03850593997491123,-0.040436900543238306,0.0,420.58827662357334,418.9696762997011,420.446795230581,421.5780146843033
2.540000000000002,0.3773264934599799,1.6854407400345541,16.183147267663188,0.16301400955580636,6.23961030766494,0.0,0.4999600908131692,2.1571671666331973,4.184428541374785,0.04261419374836199,-0.045710383265203255,0.0,452.1390666595724,450.86173689873203,451.1048161438834,452.0997437582291
2.560000000000002,0.38743282380924765,1.7289750436313003,16.267309182860657,0.1639312805755191,6.238747828616891,0.0,0.5106729441136091,2.1962631930414074,4.231762978372314,0.03121356703353354,-0.03553899031672063,0.0,469.831901614781,472.1909086737535,472.3597033228457,469.7154098802123
2.580000000000002,0.3977495757288667,1.7732712993210706,16.35228536568396,0.16455892631835756,6.238038463084095,0.0,0.5210022478482934,2.233362375935644,4.265855303958203,0.033811413129057694,-0.033857161823957975,0.0,459.87563878814484,460.27465302216933,458.59147985301485,459.21048390404474
2.600000000000002,0.4082608050410475,1.8182607455804134,16.437642939107157,0.16528062739780935,6.237364473186576,0.0,0.5301206833697849,2.265582249998642,4.2699020383613995,0.024274871106853675,-0.031345851823326464,0.0,430.852693556613,431.4887609151256,432.81334610786274,430.3989497332786
2.620000000000002,0.41895941345384463,1.86390877912213,16.52315993210396,0.16582405705740033,6.2367404926836585,0.0,0.5397401579099332,2.2992211041730273,4.281797261319031,0.01351083492579798,-0.03376929299254921,0.0,439.82235476512506,439.21937612312706,440.0536316864545,437.37215552420076
2.640000000000002,0.4298670921985729,1.9102849468032475,16.609241078382137,0.16610435414542124,6.236110776076167,0.0,0.5510277165628933,2.338395663938709,4.326317366498227,0.018000910538731717,-0.02421217497933067,0.0,468.5916639793622,470.8150327812411,468.97776745152635,470.02284859568533
2.660000000000002,0.441010875251272,1.957475857596416,16.696397479229322,0.16646524441434885,6.235650918082484,0.0,0.563350588707019,2.3806954153781485,4.38932271822033,0.01668026058289252,-0.031195799526064813,0.0,487.44237187647167,485.8740170747459,486.18699966240314,485.88994240156114
2.680000000000002,0.4523833552384208,2.005447268794978,16.78442104800194,0.1668087587739029,6.235073746003277,0.0,0.5738974100078638,2.41644570447805,4.413034159041494,0.021132035037166066,-0.02152688942062129,0.0,450.2211362701484,452.56190275676295,451.1862927267114,452.2632935410023
2.700000000000002,0.4639835896632949,2.0541876282276856,16.873237244657847,0.1672424841377449,6.234653433044802,0.0,0.5861260324795405,2.4575902387926862,4.468585506549164,0.016423603642528612,-0.01700475940549652,0.0,480.47833134913736,481.5058876335098,480.87915623642994,479.80781612306816
2.720000000000002,0.4758214720941839,2.103724199512038,16.963002426079964,0.16757986897525967,6.234319879609842,0.0,0.5976622106093643,2.4960668896425484,4.507932635662632,0.020645632695928343,-0.013387646426414492,0.0,465.90270010603217,466.75053766567015,466.69471548227506,467.6823018566912
2.740000000000002,0.4878846258348426,2.154009417346201,17.05342897760132,0.16800248583510147,6.234054561486335,0.0,0.608653163456502,2.5324548937737483,4.5347225164730665,0.02505113060714287,-0.015594365720718102,0.0,455.6876525431346,455.1581982569296,455.3815107660745,456.4376004096941
2.760000000000002,0.5001694068035922,2.205027083807956,17.14441598566686,0.16853305674064778,6.2337587848849285,0.0,0.6198249334184643,2.5693117524017595,4.563978290080911,0.0327385610496107,-0.02127075771003074,0.0,459.04432890349,457.69094703009694,457.21670927430245,459.05073026633676
2.780000000000002,0.51264594383905,2.256673007130551,17.235343678200305,0.1691882973926857,6.233335033669288,0.0,0.6278287701273073,2.5952805798577487,4.528790963263588,0.03176961208696001,-0.019446510708609064,0.0,395.0370810866181,395.54143622969974,394.4154879838578,394.14744070681496
2.800000000000002,0.5253114912126717,2.308934310960574,17.326125988032935,0.1698279504216602,6.23294682414436,0.0,0.6387259672348586,2.630849803144579,4.54944001999935,0.02885043849305745,-0.018245936476542775,0.0,450.28883840728173,450.58019513850445,450.623432846718,449.9152052818297
2.820000000000002,0.5382001144409665,2.3619223940676357,17.417405481332263,0.17040533962365867,6.232612964748538,0.0,0.6501363555946189,2.66795850756159,4.578509309933599,0.027978163149716646,-0.010364396816075611,0.0,456.9105767905504,458.792061578165,459.1492564529452,458.94178439603957
2.840000000000002,0.5513165643205532,2.4156497393115273,17.509244476633814,0.1709725984258803,6.23241754548474,0.0,0.6615086323640494,2.7047760168275805,4.605390220221463,0.02405501665048441,-0.01523649544473482,0.0,458.04381605477937,456.87992660379257,456.5445599659584,455.60459038798865
2.860000000000002,0.5646453081135662,2.470062108581919,17.601319137943676,0.1714539117917564,6.232129247074047,0.0,0.6713657469372486,2.7364609102116066,4.602075910764812,0.024707753758882706,-0.009503869832969958,0.0,428.3072396597103,429.7677164243778,427.40130787832476,427.56829268458375
2.880000000000002,0.5782125296382605,2.5252448366999944,17.694114186039926,0.1719524767008096,6.231961404111249,0.0,0.685356405532188,2.7818119015959373,4.677428898860192,0.02173796121540984,-0.002835371671954897,0.0,499.0470013066342,500.5054130841132,500.44166491965063,499.7926854387651
2.900000000000002,0.5920116733157329,2.581174170391296,17.787487555895485,0.17238915005204536,6.231904698713322,0.0,0.6945579622150506,2.81112146753422,4.659908086695979,0.019781368806207494,-0.002899176244238782,0.0,413.996890932192,413.98010253036216,416.04862385526974,415.5343397255959
2.920000000000002,0.6059995355742089,2.637705405576874,17.880599173171117,0.17278513545241925,6.2318585741720085,0.0,0.7042282636325428,2.8420020510235635,4.651253640867216,0.018935172316073993,-0.007769285805912074,0.0,424.3913087907141,423.1352556996297,423.7984668920445,423.5801622631449
2.940000000000002,0.620170584175346,2.694820098258777,17.973340736115944,0.1731654711787156,6.231704272832808,0.0,0.712876596481156,2.8694672171667794,4.622902653615594,0.02074198164458006,-0.009241954755627125,0.0,403.89182947676875,403.4932125138263,403.2204025119355,403.70986258537005
2.960000000000002,0.6345403805418205,2.752569648108825,18.066003796628834,0.17359276178841565,6.231519944097585,0.0,0.7241030401663007,2.90548776783799,4.6434033976733415,0.02573216737431931,-0.008231647980013707,0.0,451.5608294417771,451.8054217180766,451.05513222668156,452.26267079906194
2.980000000000002,0.6491253655593713,2.8110075630569327,18.158891867791954,0.17410864991908692,6.231356375904632,0.0,0.7343954615887727,2.9383037269727716,4.6454037186386445,0.024154331397744724,-0.006772355926684107,0.0,435.00417254686124,435.3707900406831,433.5703854267338,433.1725933002428
3.000000000000002,0.6639335258487978,2.8701591657677703,18.252143291746425,0.17461580857319703,6.231224267713639,0.0,0.7464205673538862,2.9768565441109938,4.6797386768083005,0.017215739875662765,-0.009356510542870379,0.0,465.00862613219937,464.4009641889268,465.6962966382846,464.06505914596204
3.0200000000000022,0.6789787281657784,2.9300699835700916,18.346010678726877,0.17496269599172098,6.231121758534984,0.0,0.7580996643441748,3.0142252361211357,4.707000021237214,0.019484052469130132,-0.022365817380882155,0.0,459.671068916717,456.5675044215853,459.02243442813113,459.56212501046326
3.0400000000000023,0.6942548903941236,2.990718977304142,18.440370087341673,0.1753843109458746,6.2306785671223786,0.0,0.7695165584903451,3.0506741372838944,4.728940840242341,0.011492318643384134,-0.019493558683151918,0.0,453.4840103274633,454.17572543934335,455.3326328857328,453.4102226375429
3.0600000000000023,0.7097532060046936,3.0520736110665876,18.535034606252278,0.17563142892268768,6.230288698803534,0.0,0.7803150025666495,3.084789238960678,4.737511050818191,0.005614971632184768,-0.019417996550913776,0.0,441.3938460329184,441.4125933283115,442.8532680592059,441.400215512744
3.0800000000000023,0.7254695121456343,3.1141145653772284,18.62989372321684,0.175754646262126,6.229916793666575,0.0,0.7913156115274181,3.119306192103438,4.748400645637584,0.01028785228438323,-0.013681308645685543,0.0,443.69859144363596,445.10952137731545,443.2859725934787,444.4365360349385
3.1000000000000023,0.7414471757880262,3.176978633668103,18.7257204182236,0.1759892273028223,6.229709322087162,0.0,0.8064507527117779,3.16710063698402,4.834268855038544,0.017880479630506194,-0.0021787355856864848,0.0,509.3113489653271,511.77386230729815,510.09678202696557,511.72084099014734
3.1200000000000023,0.7577056510827451,3.2407252229151116,18.822851643640526,0.17644465041554458,6.229678216901421,0.0,0.8193967767601124,3.2075582877168403,4.87885368665432,0.03186715329595464,-0.0071726370610771025,0.0,476.1992368916236,475.0517173759114,475.0889304782709,478.295688715367
3.1400000000000023,0.7742156749150897,3.3052572068711963,18.920738452411733,0.17708712428479423,6.229537631289691,0.0,0.8316056064743479,3.2456401078916235,4.909827190466485,0.035070527557614264,-0.009567268344807893,0.0,464.5903991792043,464.0268242289416,464.14040418190405,464.8944485789724
3.1600000000000024,0.7909400544581995,3.370452953990516,19.0186928205779,0.1777885476471388,6.229347158525744,0.0,0.8408323478366291,3.2739346040403405,4.885609626150219,0.035230597494751,-0.008246205931449532,0.0,411.92460064200276,412.27510388512144,410.87374278099105,410.91695968404355
3.1800000000000024,0.807882423498689,3.436324052089477,19.11676848941428,0.17851095366371617,6.229182681113414,0.0,0.8534045562123246,3.3131752058557775,4.921957257487662,0.029265018447848568,-0.007301000876719136,0.0,469.0829771415235,469.3032812618968,470.5589958883166,469.1717898162301
3.2000000000000024,0.8250568113781259,3.502916112165339,19.215211044943036,0.1791220642970588,6.229039327396983,0.0,0.864034231731375,3.346030801730439,4.922298295387654,0.022080275670870217,-0.004991758098981815,0.0,435.9014142454182,436.4801706910259,437.39099078555216,435.59216535325476
3.2200000000000024,0.8424570006999597,3.570208502652117,19.31389579456902,0.1795681670952547,6.228956548578729,0.0,0.8759847004519944,3.383208246947338,4.946176667210616,0.019081180881286283,-0.01083236486964046,0.0,459.0903442790672,457.6978212983458,459.3604253488185,458.64628182903533
3.2400000000000024,0.8600862927675725,3.6382117409745867,19.412876052812422,0.17995260918038802,6.228744092937514,0.0,0.8869445063092917,3.4171155852996438,4.951849157129487,0.021455403915196413,-0.00793696984402362,0.0,441.93541462180025,442.65104886258007,441.2215285905262,441.8092352486793
3.2600000000000025,0.8779372939851955,3.7069002209621207,19.512008109119392,0.18039659129951957,6.228589532777287,0.0,0.8981556154530133,3.451732413453733,4.96135647356775,0.026909584115278697,-0.005045867406147368,0.0,444.9192990020415,445.62908086504206,445.45830202777756,446.79455488793883
3.2800000000000025,0.8960123547288997,3.776279860390423,19.611322436489825,0.18093615783516093,6.2284911509997105,0.0,0.909350458917416,3.4862315293765094,4.970076263475633,0.025251360164455904,-0.007297786830444691,0.0,445.1031880901256,444.5499536038264,445.6411323451698,445.2344069873397
3.3000000000000025,0.9143211595732116,3.84638179760342,19.710985286376534,0.18157682070864833,6.228349784796372,0.0,0.92153002551377,3.523962191923164,4.996208725195316,0.008781043215590534,-0.004268089396687023,0.0,460.9275099395116,461.6454872510365,463.8024033707065,459.9047677948019
3.3200000000000025,0.9328536808247634,3.9171728560530417,19.810809742896776,0.18180646094862585,6.228266811914626,0.0,0.9317220996414031,3.5551436530390115,4.986236926828625,-0.0016131258869513786,-0.006453910152008921,0.0,427.89505428502673,427.3364231291295,428.79961853596245,426.14177978988414
3.3400000000000025,0.9516213991423106,3.9886900515777857,19.910993977907182,0.1817794869284839,6.228145454213582,0.0,0.9450497321133161,3.5965758994353982,5.032186574212135,0.0016391033782361753,-0.002524405858625984,0.0,480.24431490649,481.1378922261344,478.3817357521429,479.1242389250566
3.3600000000000025,0.9706202551533301,4.06091806937869,20.011460805504537,0.18183179758903734,6.228116073417528,0.0,0.9548358689886237,3.6262258806550975,5.014496185523117,0.007888678241965302,0.0039728737440897725,0.0,420.21125123057817,421.89794585727964,418.84430112435444,420.4720070577752
3.3800000000000026,0.989818752555988,4.133751303533036,20.11164396955105,0.1819896701087158,6.228244194692685,0.0,0.9650138712771624,3.657097534779497,5.003820219128067,0.007443807834889323,0.013838348925385933,0.0,424.6934152666076,427.22483932444965,428.5588650546291,428.4452741327068
3.4000000000000026,1.0092492217583384,4.207296029335831,20.21212727256192,0.18218347790808398,6.228522715051879,0.0,0.9780330489578825,3.6973750454999186,5.044510081958784,-0.0020358169119705,0.015710983799665727,0.0,473.91004281286064,474.3416035993938,477.739584026954,475.56576995910984
3.4200000000000026,1.0288964115935806,4.281503901376122,20.3126530109346,0.18214292218289074,6.2288553698403994,0.0,0.9866859345663435,3.723412158529177,5.0080637553096405,-0.0014690487999641335,0.009638898074601178,0.0,402.1331290850266,400.4791902532646,401.3262653107085,401.48064271583956
3.4400000000000026,1.0487520512231348,4.35635159222541,20.413101109866712,0.18211400542658218,6.229057977954993,0.0,0.9988780283890649,3.7613569263996163,5.036746137901561,-0.00243260439357165,0.014072892459290103,0.0,464.0983699040305,465.14130689500917,464.9203966182816,464.69385059815437
3.4600000000000026,1.0688266173506387,4.431875821493881,20.513680452757807,0.18207160054936544,6.229339697957602,0.0,1.0085785843613244,3.7910660004474037,5.0211881512079355,0.001102140478387974,0.014796982817451005,0.0,422.9227271287028,423.10972217220717,422.20494228916357,423.11909584991463
3.4800000000000026,1.0891240398347273,4.508092246306597,20.6144859303247,0.1820941980566344,6.229649391287547,0.0,1.0211636640475559,3.8305764808242238,5.059359605481146,0.0021554188853131436,0.009552238096182775,0.0,475.0245171910519,473.8161012470891,472.4553759565544,472.69895441400126
3.5000000000000027,1.109652429333439,4.585030817735706,20.71568938883546,0.18213813476742757,6.229841075664574,0.0,1.0316752858236435,3.8632806620866837,5.06098624559489,0.003442534331931609,0.010683268691384648,0.0,440.0494992913122,440.3302165367324,439.7614820902854,440.081228492683
3.5200000000000027,1.1304147918855785,4.662704846905709,20.81737122172749,0.18223303488081122,6.230056863481325,0.0,1.0445609693902878,3.9041222549135526,5.107197043608191,-0.0037754192208948397,0.01274358076675736,0.0,481.2324009472988,481.6999777143639,481.59632698169963,479.9553570114803
3.5400000000000027,1.1514149587286966,4.741129353617557,20.9196204070971,0.1821582180442629,6.230348048266368,0.0,1.0554557149215191,3.938328416271264,5.117721493352632,-0.004951470128945781,0.021265689626288525,0.0,447.6575690476399,449.73340551559426,449.7521878724788,449.46636107227414
3.5600000000000027,1.1726668274711354,4.820355157927534,21.022721757908673,0.18207588117589957,6.230774615106213,0.0,1.0697311593223635,3.984252014726377,5.192413587804765,0.0008265112168201914,0.022848754577016538,0.0,504.53232770721326,504.87508765876964,507.0569952795585,508.3010056117207
3.5800000000000027,1.1941793964561829,4.900417086182305,21.126875667656577,0.1820952526061319,6.2312373527505684,0.0,1.08152573918238,4.0219408107506665,5.222977386985605,-0.001557269769836458,0.019453889980736123,0.0,469.0617747201548,468.2700503803064,468.8656957406583,468.30965178685847
3.6000000000000028,1.2159280543523017,4.98123670632942,21.23166655307474,0.1820840006499358,6.231647400470532,0.0,1.093340050429511,4.0600212039608525,5.256111154830488,-0.00786495384573095,0.012977792336676472,0.0,471.9163304595616,470.4139565698235,472.17373745595165,470.7113914150503
